Bridge_Type,BRIDGE,NAME,District_Label,DIST,County_Name,CO,CITY,RTE,PM,YRBLT,Age,Decade_Built,LAT,LON,LENG,MAINSPANS,APPSPANS,DECKWIDTH,DESIGN_MAIN,MATERIAL_MAIN,FAC,LOC,INTERSEC,DATA_EXTRACTED,X,Y,OBJECTID
State Highway,27 0094L,NORTH NOVATO OVERHEAD,District 4,04,Marin,MRN,NOVATO,00101,,1974.0,52.0,1970,38.12112778,-122.56576944,135.6,4.0,0.0,16.5,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,ROUTE 101 SB,04-MRN-101-R22.24-NVTO,RUSH LANDING RD & NWP RR,2024/03/12 09:26:26+00,-13643959.0432,4596551.2652,2697
State Highway,27 0094R,NORTH NOVATO OVERHEAD,District 4,04,Marin,MRN,NOVATO,00101,,1974.0,52.0,1970,38.12185278,-122.56552778,135.6,4.0,0.0,21.6,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,ROUTE 101 NB,04-MRN-101-R22.27-NVTO,RUSH LANDING RD & NWP RR,2024/03/12 09:26:26+00,-13643932.1411,4596653.8535,2698
State Highway,27 0097,IRWIN CREEK,District 4,04,Marin,MRN,SAN RAFAEL,00101,11.2,1895.0,131.0,1890,37.97688611,-122.52026389,63.0,1.0,0.0,0.0,19: Culvert,1: Concrete,U.S. HIGHWAY 101,04-MRN-101-11.20-SRF,IRWIN CREEK,2024/03/12 09:26:26+00,-13638893.388,4576161.1099,2699
State Highway,27 0100,RUSH CREEK (S BRANCH),District 4,04,Marin,MRN,NOVATO,00101,,1974.0,52.0,1970,38.11755556,-122.56611111,8.8,2.0,0.0,0.0,19: Culvert,2: Concrete Cont,U.S. HIGHWAY 101,04-MRN-101-R22.04-NVTO,RUSH CREEK (S BRANCH),2024/03/12 09:26:26+00,-13643997.0774,4596045.8064,2700
State Highway,27 0101,RUSH CREEK (N BRANCH),District 4,04,Marin,MRN,NOVATO,00101,,1974.0,52.0,1970,38.11972222,-122.56611111,7.9,2.0,0.0,0.0,19: Culvert,2: Concrete Cont,U.S. HIGHWAY 101,04-MRN-101-R22.13-NVTO,RUSH CREEK (N BRANCH),2024/03/12 09:26:26+00,-13643997.0774,4596352.3802,2701
State Highway,27 0103Y,DE LONG AVENUE OVERHEAD,District 4,04,Marin,MRN,NOVATO,00101,,1974.0,52.0,1970,38.105125,-122.56403611,67.1,2.0,0.0,29.6,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,DE LONG AVENUE,04-MRN-101-R21.15-NVTO,NCRRA (OLD NWP RR),2024/03/12 09:26:26+00,-13643766.0894,4594287.1123,2702
State Highway,27 0104Y,ATHERTON AVENUE OH,District 4,04,Marin,MRN,NOVATO,00101,,1974.0,52.0,1970,38.11804444,-122.56663333,35.7,1.0,0.0,28.3,05: Box Beam Or Gdr - Mu,5: Prestress Conc,ATHERTON AVENUE,04-MRN-101-R22.04-NVTO,NCRRA (OLD NWP RR),2024/03/12 09:26:26+00,-13644055.2109,4596114.9811,2703
State Highway,27 0105,SIDEHILL VIADUCT NO. 1,District 4,04,Marin,MRN,00000,00001,11.62,1982.0,44.0,1980,37.89033333,-122.63258611,10.4,2.0,0.0,1.8,01: Slab,2: Concrete Cont,STATE ROUTE 1,04-MRN-001-11.62,HILLSIDE,2024/03/12 09:26:26+00,-13651397.0405,4563945.1536,2704
State Highway,27 0106,SIDEHILL VIADUCT NO. 2,District 4,04,Marin,MRN,00000,00001,11.63,1982.0,44.0,1980,37.890225,-122.63246667,28.7,6.0,0.0,1.8,01: Slab,2: Concrete Cont,STATE ROUTE 1,04-MRN-001-11.63,HILLSIDE,2024/03/12 09:26:26+00,-13651383.7441,4563929.8726,2705
State Highway,27 0107M,WALDO RETAINER,District 4,04,Marin,MRN,SAUSALITO,00101,1.4,1982.0,44.0,1980,37.848425,-122.48836389,69.5,0.0,0.0,0.0,00: Other,1: Concrete,U.S. HIGHWAY 101,04-MRN-101-1.40-SAUS,WALDO GRADE SLIDE RET,2024/03/12 09:26:26+00,-13635342.2962,4558035.4221,2706
State Highway,27 0108H,IGNACIO OH,District 4,04,Marin,MRN,NOVATO,00101,18.96,1964.0,62.0,1960,38.07973611,-122.54438056,221.6,8.0,0.0,14.0,05: Box Beam Or Gdr - Mu,2: Concrete Cont,N&S101-E37 CONNCTR,04-MRN-101-18.96-NVTO,"S NOVATO BL,N101 & NWPRR",2024/03/12 09:26:26+00,-13641578.0431,4590695.9828,2707
State Highway,27 0110,MERRYDALE ROAD OC,District 4,04,Marin,MRN,SAN RAFAEL,00101,13.5,1996.0,30.0,1990,38.00367222,-122.54044167,114.8,4.0,0.0,16.1,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,MERRYDALE ROAD,04-MRN-101-13.50-SRF,US 101 & MERRYDALE RD,2024/03/12 09:26:26+00,-13641139.568,4579944.5877,2708
State Highway,27 0114,MILLERTON GULCH,District 4,04,Marin,MRN,00000,00001,33.4,1997.0,29.0,1990,38.10926944,-122.83970556,9.3,2.0,0.0,10.8,19: Culvert,2: Concrete Cont,State Route 1,04-MRN-001-33.40,MILLERTON GULCH,2024/03/12 09:26:26+00,-13674453.4717,4594873.4413,2709
State Highway,27 0115,REDWOOD LANDFILL OC,District 4,04,Marin,MRN,00000,00101,25.5,2006.0,20.0,2000,38.16279167,-122.57547778,77.2,2.0,0.0,13.5,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,S101 ON & OFF RAMP,04-MRN-101-25.50,U.S. HIGHWAY 101,2024/03/12 09:26:26+00,-13645039.77,4602448.4092,2710
State Highway,27 0117Z,LINDEN LANE POC,District 4,04,Marin,MRN,00000,00000,0.0,2010.0,16.0,2010,37.98116667,-122.52194444,22.3,1.0,0.0,3.6,06: Box Beam Or Gdr - Sn,1: Concrete,PEDESTRIAN BIKEWAY,04-MRN-000-0.00,LINDEN LANE,2024/03/12 09:26:26+00,-13639080.4665,4576765.6361,2711
State Highway,27 0119,SAN ANTONIO CREEK,District 4,04,Marin,MRN,00000,00101,27.53,2019.0,7.0,2010,38.18366667,-122.60086111,155.4,4.0,0.0,37.3,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,U.S. HIGHWAY 101,04-MRN-101-27.53,SAN ANTONIO CREEK,2024/03/12 09:26:26+00,-13647865.4297,4605404.3425,2712
State Highway,27 0120,OLEMA CREEK TRIBUTARY,District 4,04,Marin,MRN,00000,00001,24.67,2018.0,8.0,2010,38.01913889,-122.77158333,10.9,1.0,0.0,11.0,01: Slab,1: Concrete,STATE ROUTE 1,04-MRN-001-24.67,OLEMA CREEK TRIBUTARY,2024/03/12 09:26:26+00,-13666870.1405,4582129.8489,2713
State Highway,27 0121,AMERICANO CREEK,District 4,04,Marin,MRN,00000,00001,50.44,2018.0,8.0,2010,38.31291667,-122.89733333,81.1,4.0,0.0,12.2,01: Slab,6: Prstr Conc Cont,STATE ROUTE 1,04-MRN-001-50.44,AMERICANO CREEK,2024/03/12 09:26:26+00,-13680868.5665,4623725.2423,2714
State Highway,27 0122,GIACOMINI GULCH,District 4,04,Marin,MRN,00000,00001,22.78,2018.0,8.0,2010,37.99693889,-122.75463611,12.2,1.0,0.0,12.2,01: Slab,5: Prestress Conc,STATE ROUTE 1,04-MRN-001-22.78,GIACOMINI GULCH,2024/03/12 09:26:26+00,-13664983.5844,4578993.3896,2715
State Highway,27 0123S,SAN RAFAEL CREEK HARBOR,District 4,04,Marin,MRN,SAN RAFAEL,00101,10.79,2022.0,4.0,2020,37.96973056,-122.52105556,37.6,2.0,0.0,24.4,01: Slab,6: Prstr Conc Cont,101N OFFRAMP 2 ST,04-MRN-101-10.79-SRF,SAN RAFAEL CREEK,2024/03/12 09:26:26+00,-13638981.5159,4575150.6377,2716
State Highway,28 0009,SAN JOAQUIN RIVER (ANTIOCH),District 4,04,Contra Costa,CC,00000,00160,0.82,1978.0,48.0,1970,38.0168,-121.75147778,2876.4,40.0,30.0,13.3,02: Stringer/Multi-Beam,4: Steel Cont,SR 160,04-CC-160-0.82,SAN JOAQUIN RIVR ANTIOCH,2024/03/12 09:26:26+00,-13553312.5096,4581799.3613,2717
State Highway,28 0011L,BRIDGEHEAD OH,District 4,04,Contra Costa,CC,00000,00160,1.28,1971.0,55.0,1970,38.00908333,-121.75293333,73.5,3.0,0.0,16.5,05: Box Beam Or Gdr - Mu,2: Concrete Cont,SR 160 SB,04-CC-160-1.28,"BNSF RY, UP RR, & AMTRAK",2024/03/12 09:26:26+00,-13553474.5412,4580709.0627,2718
State Highway,28 0011R,BRIDGEHEAD OH,District 4,04,Contra Costa,CC,00000,00160,1.28,1971.0,55.0,1970,38.00903333,-121.75261667,73.5,3.0,0.0,15.5,05: Box Beam Or Gdr - Mu,2: Concrete Cont,SR 160 NB,04-CC-160-1.28,"BNSF RY, UP RR, & AMTRAK",2024/03/12 09:26:26+00,-13553439.2901,4580701.9985,2719
State Highway,28 0030L,WILBUR AVENUE UC,District 4,04,Contra Costa,CC,00000,00160,1.5,1971.0,55.0,1970,38.012075,-121.75223889,48.2,1.0,0.0,12.5,05: Box Beam Or Gdr - Mu,5: Prestress Conc,SR 160 SB,04-CC-160-1.50,WILBUR AVENUE,2024/03/12 09:26:26+00,-13553397.2361,4581131.7459,2720
State Highway,28 0030R,WILBUR AVENUE UC,District 4,04,Contra Costa,CC,00000,00160,1.5,1971.0,55.0,1970,38.01205833,-121.75195,48.2,1.0,0.0,12.5,05: Box Beam Or Gdr - Mu,5: Prestress Conc,SR 160 NB,04-CC-160-1.50,WILBUR AVENUE,2024/03/12 09:26:26+00,-13553365.0771,4581129.391,2721
State Highway,28 0032,KELLOGG CREEK,District 4,04,Contra Costa,CC,00000,00004,45.56,1990.0,36.0,1990,37.88932222,-121.618575,26.1,3.0,0.0,15.1,01: Slab,2: Concrete Cont,STATE ROUTE 4,04-CC-004-45.56,KELLOGG CREEK,2024/03/12 09:26:26+00,-13538517.84,4563802.5315,2722
State Highway,28 0033,KENDALL CREEK OVERFLOW,District 4,04,Contra Costa,CC,00000,00004,45.84,1990.0,36.0,1990,37.88928889,-121.61388056,14.2,3.0,0.0,17.7,01: Slab,2: Concrete Cont,STATE ROUTE 4,04-CC-004-45.84,KENDALL CREEK OVERFLOW,2024/03/12 09:26:26+00,-13537995.2569,4563797.8297,2723
State Highway,28 0034,POTRERO AVENUE UC,District 4,04,Contra Costa,CC,EL CERRITO,00080,1.67,1956.0,70.0,1950,37.92064167,-122.31749444,89.0,4.0,0.0,40.6,05: Box Beam Or Gdr - Mu,2: Concrete Cont,INTERSTATE 80,04-CC-080-1.67-ECR,POTRERO AVE & S80 ON RMP,2024/03/12 09:26:26+00,-13616321.1966,4568221.1997,2724
State Highway,28 0037Y,EAST HERPOCO UP,District 4,04,Contra Costa,CC,HERCULES,,,1899.0,127.0,1890,38.01111667,-122.25920278,15.2,1.0,0.0,0.0,02: Stringer/Multi-Beam,3: Steel,BNSF RY,04-CC--R0.72-HER,PALM AV (SUPERCDED ALGN),2024/03/12 09:26:26+00,-13609832.198,4580996.3441,2725
State Highway,28 0038L,RODEO CREEK,District 4,04,Contra Costa,CC,00000,00004,,2001.0,25.0,2000,38.01415833,-122.23865,50.0,5.0,0.0,14.7,01: Slab,2: Concrete Cont,STATE ROUTE 4 WB,04-CC-004-R1.90L,RODEO CREEK,2024/03/12 09:26:26+00,-13607544.2733,4581426.1036,2726
State Highway,28 0038R,RODEO CREEK,District 4,04,Contra Costa,CC,00000,00004,,1920.0,106.0,1920,38.01388889,-122.23845,29.0,3.0,0.0,12.8,04: Tee Beam,2: Concrete Cont,STATE ROUTE 4 EB,04-CC-004-R1.96R,RODEO CREEK,2024/03/12 09:26:26+00,-13607522.0094,4581388.0329,2727
State Highway,28 0039,CHRISTIE UNDERPASS,District 4,04,Contra Costa,CC,00000,00004,,1925.0,101.0,1920,38.00791944,-122.20981944,18.3,1.0,0.0,0.0,03: Girder & Floorbeam S,3: Steel,BNSF RY,04-CC-004-R3.66R,STATE ROUTE 4 EB,2024/03/12 09:26:26+00,-13604334.8704,4580544.6251,2728
State Highway,28 0040F,S242-S680 CONNECTOR OC,District 4,04,Contra Costa,CC,CONCORD,00242,,1963.0,63.0,1960,37.95765833,-122.05295278,377.3,3.0,9.0,17.2,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,S242-S680 CONNECTR,04-CC-242-R0.08-CND,INTERSTATE 680,2024/03/12 09:26:26+00,-13586872.5531,4573446.081,2729
State Highway,28 0040G,WALNUT CREEK (N680-N242 CONNECTOR),District 4,04,Contra Costa,CC,CONCORD,00680,,1963.0,63.0,1960,37.95867778,-122.05185833,186.8,7.0,0.0,16.6,05: Box Beam Or Gdr - Mu,2: Concrete Cont,N680-N242 CONNECTR,04-CC-680-R18.70-CND,WALNUT CREEK,2024/03/12 09:26:26+00,-13586750.72,4573590.0123,2730
State Highway,28 0041L,VICTORY HIGHWAY SEPARATION,District 4,04,Contra Costa,CC,00000,00160,1.0,1971.0,55.0,1970,38.00490833,-121.75390278,49.4,1.0,0.0,23.6,05: Box Beam Or Gdr - Mu,5: Prestress Conc,SR 160 SB,04-CC-160-1.00,E 18TH STREET,2024/03/12 09:26:26+00,-13553582.4593,4580119.2189,2731
State Highway,28 0041R,VICTORY HIGHWAY SEPARATION,District 4,04,Contra Costa,CC,00000,00160,1.0,1971.0,55.0,1970,38.00491111,-121.75351944,49.4,1.0,0.0,17.6,05: Box Beam Or Gdr - Mu,5: Prestress Conc,SR 160 NB,04-CC-160-1.00,E 18TH STREET,2024/03/12 09:26:26+00,-13553539.7868,4580119.6114,2732
State Highway,28 0045S,MOUNT DIABLO BLVD UC,District 4,04,Contra Costa,CC,LAFAYETTE,00024,,1971.0,55.0,1970,37.89678333,-122.09743056,69.2,3.0,0.0,8.5,05: Box Beam Or Gdr - Mu,2: Concrete Cont,E24-PLEASANT HILL,04-CC-024-R7.60-LFYT,MOUNT DIABLO BOULEVARD,2024/03/12 09:26:26+00,-13591823.7967,4564855.0032,2733
State Highway,28 0056J,RAILROAD AVENUE OFF RAMP OH,District 4,04,Contra Costa,CC,RICHMOND,00580,,1991.0,35.0,1990,37.92725,-122.38116111,123.0,4.0,0.0,8.5,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,I 580 EB OFF RAMP,04-CC-580-R4.82-RCH,BNSF RY & GARRARD BLVD,2024/03/12 09:26:26+00,-13623408.5376,4569153.7692,2734
State Highway,28 0056K,RAILROAD AVENUE OH,District 4,04,Contra Costa,CC,RICHMOND,00580,,1980.0,46.0,1980,37.92718333,-122.38130556,231.3,2.0,5.0,9.6,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,EB ONRAMP,04-CC-580-R4.82-RCH,BNSF RY & GARRARD BLVD,2024/03/12 09:26:26+00,-13623424.6171,4569144.3607,2735
State Highway,28 0056L,RAILROAD AVENUE OH,District 4,04,Contra Costa,CC,RICHMOND,00580,,1980.0,46.0,1980,37.927475,-122.38095278,263.7,8.0,0.0,16.6,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,I 580 EB,04-CC-580-R4.82-RCH,BNSF RY & GARRARD BLVD,2024/03/12 09:26:26+00,-13623385.346,4569185.5228,2736
State Highway,28 0056R,RAILROAD AVENUE OH,District 4,04,Contra Costa,CC,RICHMOND,00580,,1991.0,35.0,1990,37.92765833,-122.3808,278.4,8.0,0.0,16.5,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,I 580 WB,04-CC-580-R4.81-RCH,BNSF RY & GARRARD BLVD,2024/03/12 09:26:26+00,-13623368.3389,4569211.396,2737
State Highway,28 0056S,RAILROAD AVENUE OH,District 4,04,Contra Costa,CC,RICHMOND,00580,,1980.0,46.0,1980,37.92786944,-122.38071389,276.1,2.0,6.0,12.0,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,CANAL BL-W580 ONRP,04-CC-580-R4.81-RCH,BNSF RY & GARRARD BLVD,2024/03/12 09:26:26+00,-13623358.753,4569241.1896,2738
State Highway,28 0057,SAN RAMON CREEK,District 4,04,Contra Costa,CC,DANVILLE,00680,,1966.0,60.0,1960,37.78121389,-121.97698889,7.9,2.0,0.0,0.0,19: Culvert,2: Concrete Cont,INTERSTATE 680,04-CC-680-R4.46-DNVL,SAN RAMON CREEK,2024/03/12 09:26:26+00,-13578416.2916,4548564.6105,2739
State Highway,28 0059,RUDGEAR ROAD UC,District 4,04,Contra Costa,CC,WALNUT CREEK,00680,,1964.0,62.0,1960,37.87911667,-122.04878611,173.7,6.0,0.0,45.9,05: Box Beam Or Gdr - Mu,2: Concrete Cont,INTERSTATE 680,04-CC-680-R12.61-WLC,RUDGEAR ROAD,2024/03/12 09:26:26+00,-13586408.7218,4562363.0984,2740
State Highway,28 0064,MUIR SPUR OH,District 4,04,Contra Costa,CC,MARTINEZ,00004,,1967.0,59.0,1960,37.99211389,-122.12495556,22.8,1.0,0.0,45.6,01: Slab,1: Concrete,STATE ROUTE 4,04-CC-004-R8.85-MTZ,ABANDONED BNSF RY SPUR,2024/03/12 09:26:26+00,-13594887.8656,4578311.8298,2741
State Highway,28 0074F,S160-W4 CONNECTOR & OH,District 4,04,Contra Costa,CC,00000,00160,0.25,1971.0,55.0,1970,37.99254722,-121.75793056,78.9,3.0,0.0,12.5,05: Box Beam Or Gdr - Mu,2: Concrete Cont,S160-W4 CONNECTOR,04-CC-160-0.25,UP RR,2024/03/12 09:26:26+00,-13554030.8295,4578373.0388,2742
State Highway,28 0074G,E4-N160 CONNECTOR & OH,District 4,04,Contra Costa,CC,00000,00160,0.43,1971.0,55.0,1970,37.99212222,-121.75685833,77.1,3.0,0.0,13.4,05: Box Beam Or Gdr - Mu,2: Concrete Cont,E4-N160 CONNECTOR,04-CC-160-0.43,UP RR,2024/03/12 09:26:26+00,-13553911.4702,4578313.0068,2743
State Highway,28 0080L,CUTTING BOULEVARD UC,District 4,04,Contra Costa,CC,RICHMOND,00080,2.04,1997.0,29.0,1990,37.92518333,-122.32078611,70.1,1.0,2.0,19.7,02: Stringer/Multi-Beam,1: Concrete,INTERSTATE 80 WB,04-CC-080-2.04-RCH,CUTTING BLVD,2024/03/12 09:26:26+00,-13616687.6233,4568862.1117,2744
State Highway,28 0080R,CUTTING BOULEVARD UC,District 4,04,Contra Costa,CC,RICHMOND,00080,2.04,1997.0,29.0,1990,37.92515,-122.32021944,68.9,1.0,2.0,23.0,02: Stringer/Multi-Beam,1: Concrete,INTERSTATE 80 EB,04-CC-080-2.04-RCH,CUTTING BLVD,2024/03/12 09:26:26+00,-13616624.5422,4568857.4077,2745
State Highway,28 0081,47TH STREET PUC,District 4,04,Contra Costa,CC,RICHMOND,00080,2.53,1954.0,72.0,1950,37.93137222,-122.32473056,20.0,1.0,0.0,44.0,01: Slab,1: Concrete,INTERSTATE 80,04-CC-080-2.53-RCH,RICHMOND GREENWAY TRAIL,2024/03/12 09:26:26+00,-13617126.7169,4569735.5406,2746
State Highway,28 0082,MACDONALD AVENUE UC,District 4,04,Contra Costa,CC,RICHMOND,00080,2.62,1956.0,70.0,1950,37.93248889,-122.32555556,45.3,1.0,0.0,49.5,05: Box Beam Or Gdr - Mu,1: Concrete,INTERSTATE 80,04-CC-080-2.62-RCH,MACDONALD AVE & E80 OFF,2024/03/12 09:26:26+00,-13617218.5555,4569893.142,2747
State Highway,28 0082S,MACDONALD AVENUE UC,District 4,04,Contra Costa,CC,RICHMOND,00080,2.59,1979.0,47.0,1970,37.93226389,-122.32528333,84.4,3.0,0.0,8.3,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,E80-MACDONALD OFF,04-CC-080-2.59-RCH,MACDONALD AVE & E80 OFF,2024/03/12 09:26:26+00,-13617188.2518,4569861.3863,2748
State Highway,28 0083,BARRETT AVENUE UC,District 4,04,Contra Costa,CC,RICHMOND,00080,2.82,1956.0,70.0,1950,37.93529444,-122.326625,50.6,3.0,0.0,43.7,05: Box Beam Or Gdr - Mu,2: Concrete Cont,INTERSTATE 80,04-CC-080-2.82-RCH,BARRETT AVENUE,2024/03/12 09:26:26+00,-13617337.6055,4570289.1162,2749
State Highway,28 0083S,BARRETT AVENUE UC,District 4,04,Contra Costa,CC,RICHMOND,00080,2.82,1997.0,29.0,1990,37.93533333,-122.32643889,35.1,1.0,0.0,8.3,02: Stringer/Multi-Beam,5: Prestress Conc,E80-SAN PABLO OFF,04-CC-080-2.82-RCH,BARRETT AVENUE,2024/03/12 09:26:26+00,-13617316.8877,4570294.605,2750
State Highway,28 0084,SAN PABLO AVENUE UC,District 4,04,Contra Costa,CC,RICHMOND,00080,2.96,1956.0,70.0,1950,37.93700833,-122.32601944,44.8,1.0,0.0,43.1,05: Box Beam Or Gdr - Mu,1: Concrete,INTERSTATE 80,04-CC-080-2.96-RCH,SAN PABLO AVENUE,2024/03/12 09:26:26+00,-13617270.1953,4570531.0207,2751
State Highway,28 0084K,SAN PABLO AVENUE UC,District 4,04,Contra Costa,CC,RICHMOND,00080,2.97,1964.0,62.0,1960,37.93764773,-122.32642798,46.6,1.0,0.0,8.0,05: Box Beam Or Gdr - Mu,1: Concrete,W80-BARRETT OFFRMP,04-CC-080-2.97-RCH,SAN PABLO AVENUE,2024/03/12 09:26:26+00,-13617315.6737,4570621.2696,2752
State Highway,28 0085,SOLANO AVENUE OC,District 4,04,Contra Costa,CC,RICHMOND,00080,3.4,1996.0,30.0,1990,37.94329444,-122.32410833,62.7,2.0,0.0,15.8,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,SOLANO AVENUE,04-CC-080-3.40-RCH,INTERSTATE 80,2024/03/12 09:26:26+00,-13617057.4514,4571418.3138,2753
State Highway,28 0087,MCBRYDE AVENUE OC,District 4,04,Contra Costa,CC,RICHMOND,00080,3.8,1997.0,29.0,1990,37.94849167,-122.32632222,58.5,2.0,0.0,23.1,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,MCBRYDE AVENUE,04-CC-080-3.80-RCH,INTERSTATE 80,2024/03/12 09:26:26+00,-13617303.9004,4572151.9661,2754
State Highway,28 0089,SAN PABLO DAM ROAD OC,District 4,04,Contra Costa,CC,SAN PABLO,00080,4.34,1956.0,70.0,1950,37.95576111,-122.32998056,39.4,2.0,0.0,18.9,05: Box Beam Or Gdr - Mu,2: Concrete Cont,SAN PABLO DAM ROAD,04-CC-080-4.34-SPB,INTERSTATE 80,2024/03/12 09:26:26+00,-13617711.1442,4573178.2252,2755
State Highway,28 0090,RUST DRAIN,District 4,04,Contra Costa,CC,RICHMOND,00580,0.72,1991.0,35.0,1990,37.90597778,-122.31865278,16.5,2.0,0.0,33.5,01: Slab,2: Concrete Cont,STATE ROUTE 580,04-CC-580-0.72-RCH,RUST DRAIN,2024/03/12 09:26:26+00,-13616450.1418,4566152.1275,2756
State Highway,28 0093L,CONTRA COSTA CANAL,District 4,04,Contra Costa,CC,00000,00004,,1997.0,29.0,1990,38.01900833,-121.93828889,14.9,1.0,0.0,28.7,02: Stringer/Multi-Beam,5: Prestress Conc,STATE ROUTE 4 WB,04-CC-004-R20.32,CONTRA COSTA CANAL,2024/03/12 09:26:26+00,-13574108.2273,4582111.4009,2757
State Highway,28 0093R,CONTRA COSTA CANAL,District 4,04,Contra Costa,CC,00000,00004,,1997.0,29.0,1990,38.01858056,-121.93831111,14.9,1.0,0.0,28.7,02: Stringer/Multi-Beam,5: Prestress Conc,STATE ROUTE 4 EB,04-CC-004-R20.32,CONTRA COSTA CANAL,2024/03/12 09:26:26+00,-13574110.7011,4582050.9549,2758
State Highway,28 0100,RICHMOND-SAN RAFAEL BRIDGE,District 4,04,Contra Costa,CC,RICHMOND,00580,6.22,1956.0,70.0,1950,37.932625,-122.405325,6506.0,6.0,103.0,24.0,10: Truss - Thru,3: Steel,INTERSTATE 580,04-CC-580-6.22-RCH,SAN PABLO BAY,2024/03/12 09:26:26+00,-13626098.4494,4569912.3523,2759
State Highway,28 0103K,CAMINO PABLO UC,District 4,04,Contra Costa,CC,ORINDA,00024,,1969.0,57.0,1960,37.87921111,-122.18501111,34.1,1.0,0.0,11.6,05: Box Beam Or Gdr - Mu,5: Prestress Conc,W24-CAMINO PABLO,04-CC-024-R2.31-ORIN,CAMINO PABLO,2024/03/12 09:26:26+00,-13601573.2194,4562376.4183,2760
State Highway,28 0103L,CAMINO PABLO UC,District 4,04,Contra Costa,CC,ORINDA,00024,,1969.0,57.0,1960,37.87908611,-122.18479722,33.5,1.0,0.0,20.7,05: Box Beam Or Gdr - Mu,5: Prestress Conc,STATE ROUTE 24 WB,04-CC-024-R2.31-ORIN,CAMINO PABLO,2024/03/12 09:26:26+00,-13601549.4094,4562358.789,2761
State Highway,28 0103R,CAMINO PABLO UC,District 4,04,Contra Costa,CC,ORINDA,00024,,1954.0,72.0,1950,37.87823611,-122.18334444,27.7,1.0,0.0,23.9,05: Box Beam Or Gdr - Mu,1: Concrete,STATE ROUTE 24 EB,04-CC-024-R2.31-ORIN,CAMINO PABLO,2024/03/12 09:26:26+00,-13601387.6869,4562238.9106,2762
State Highway,28 0104,MONUMENT BLVD UC,District 4,04,Contra Costa,CC,PLEASANT HILL,00680,,1998.0,28.0,1990,37.94455556,-122.05823611,168.3,3.0,0.0,50.5,05: Box Beam Or Gdr - Mu,6: Prstr Conc Cont,INTERSTATE 680,04-CC-680-R17.70-PLHL,MONUMENT BOULEVARD,2024/03/12 09:26:26+00,-13587460.691,4571596.3306,2763
State Highway,28 0105,UTILITIES UNDERCROSSING,District 4,04,Contra Costa,CC,ANTIOCH,00004,24.97,1953.0,73.0,1950,38.00891389,-121.85588889,11.1,2.0,0.0,58.8,01: Slab,2: Concrete Cont,STATE ROUTE 4,04-CC-004-24.97-ANT,MAINTENANCE ACCESS,2024/03/12 09:26:26+00,-13564935.5013,4580685.123,2764
State Highway,28 0106K,PLEASANT HILL ROAD UC,District 4,04,Contra Costa,CC,LAFAYETTE,00024,,1970.0,56.0,1970,37.89800833,-122.09638611,74.4,3.0,0.0,11.6,05: Box Beam Or Gdr - Mu,2: Concrete Cont,SR 24 WB RAMP,04-CC-024-R7.66-LFYT,PLEASANT HILL ROAD,2024/03/12 09:26:26+00,-13591707.5296,4565027.8131,2765
State Highway,28 0106L,PLEASANT HILL ROAD UC,District 4,04,Contra Costa,CC,LAFAYETTE,00024,,1970.0,56.0,1970,37.89781111,-122.09632222,74.4,3.0,0.0,20.7,05: Box Beam Or Gdr - Mu,2: Concrete Cont,SR 24 WB,04-CC-024-R7.66-LFYT,PLEASANT HILL ROAD,2024/03/12 09:26:26+00,-13591700.4175,4564999.991,2766
State Highway,28 0106R,PLEASANT HILL ROAD UC,District 4,04,Contra Costa,CC,LAFAYETTE,00024,,1971.0,55.0,1970,37.89744722,-122.09625556,74.7,3.0,0.0,20.7,05: Box Beam Or Gdr - Mu,2: Concrete Cont,SR 24 EB,04-CC-024-R7.66-LFYT,PLEASANT HILL ROAD,2024/03/12 09:26:26+00,-13591692.9963,4564948.6572,2767
State Highway,28 0106S,PLEASANT HILL ROAD UC,District 4,04,Contra Costa,CC,LAFAYETTE,00024,,1971.0,55.0,1970,37.89728611,-122.09622222,74.7,3.0,0.0,11.6,05: Box Beam Or Gdr - Mu,2: Concrete Cont,SR 24 EB RAMP,04-CC-024-R7.66-LFYT,PLEASANT HILL ROAD,2024/03/12 09:26:26+00,-13591689.2855,4564925.9294,2768
State Highway,28 0107,SAN PABLO CREEK,District 4,04,Contra Costa,CC,00000,00080,4.81,1954.0,72.0,1950,37.96250278,-122.32863889,6.1,1.0,0.0,0.0,19: Culvert,1: Concrete,INTERSTATE 80,04-CC-080-4.81,SAN PABLO CREEK,2024/03/12 09:26:26+00,-13617561.7906,4574130.0664,2769
